class,conversation
일반 대화,여기 연어 초밥 두께 뭐 아니 좀 봐라 입안 가득 찰 정도로 어 두툼해서 식감이 대박이야 와사비도 생와사비라 막 코 끝 찡한 게 너무 좋아 간장 살짝 뭐 아 찍어서 먹으니까 입에서 살살 녹는다 오늘 메뉴 선정 성공이다 찍어서 먹으니까 입에서
일반 대화,공항 가야 하는데 여권을 분실했어요 어디서 잃어버렸는지 모르겠어요 분실 신고 접수해드릴까요 네 지금 당장 하죠 긴급 여권 발급 출국해야 하는데 어떻게 해야 긴급 여권 안내해 드릴게요
일반 대화,야 너 요즘 덩치 장난 아니다 뒤에서 보면 완전 곰인 줄 알겠어 야 칭찬이야 욕이야 살쪄서 그런 거 다 안다 팩트라 반박도 못 하겠네 그럼 오늘부터 나랑 크로스핏 다닐래 빡세게 굴려줄게 오 좋아 살만 빠지면 뭐든 한다
일반 대화,도로 아니 중앙분리대를 와 아 차가 들이받았어요 운전자가 의식이 없는 것 헐 아 근데 같아요 에어백 터졌나요 네 터졌는데 고개를 떨구고 있어요 구급차랑 구조대 같이 보내겠습니다
일반 대화,퇴근하고 근데 술 한잔할래 오 좋지 오늘 아 진짜 마감 우리 둘뿐이라 금방 끝내고 가자 그래 나 오늘 진짜 아이고 와 맥주 걍 땡겼는데 잘 됐다 얼른 정리하고 막 나가자
일반 대화,점심에 부대찌개 먹으러 갈까요 오 부대찌개 좋죠 라면 사리 추가는 국룰인 거 아시죠 당연하죠 햄도 많이 추가해서 먹어요 벌써 배고프네요 5분만 일찍 나갈까요 그래요 눈치 보면서 슬쩍 나가요
일반 대화,시장 입구에 불법 주차된 차 때문에 소방차 진입이 안 될 것 같아요 위험해 보여요 장소가 어디인가요 수유시장 북문 쪽입니다 바로 견인 조치 및 단속 나가겠습니다
일반 대화,야 오늘 날씨 대박인데 루프탑 카페 갈래 오 좋다 너 가보고 싶은 데 있어 인스타에서 봤는데 성수동에 뷰 좋은 데 있더라 그럼 거기 갔다가 그래 일곱 시에 성수역에서 저녁에 고기 먹으러 가자 만나자
일반 대화,야 너 이번에 코테 봤던 거 진짜 어땠어 말도 마 진짜 너무 어려워서 반도 못 풀었어 오 나도 마찬가지야 요즘 애들 헐 실력이 헐 상향 평준화된 건가 싶어 근데 진짜 공부 더 뭐 해야겠다
일반 대화,너 왜 아 음 내가 보낸 카톡 뭐 읽고 답장 아 진짜 안 뭐 해? 아 보긴 했는데 답장하려고 하다가 깜빡했어 한두 번도 걍 아니고 매번 이러니까 무시당하는 기분이야 미안해 고의는 아니었어 앞으론 읽자마자 바로바로 답장할게 화내지 마
일반 대화,너 요즘 잠은 자냐 하루에 것 같아 프로젝트 기간이라 4시간도 어 못 자는 뭐 어쩔 수 없긴 한데 진짜 체력의 한계다 나도 저번에 그랬을 때 진짜 에이 병원 실려 갈 뻔했어 영양제라도 챙겨 먹어 그니까 야 어 먹고는 있는데 음 효과가 있는지 모르겠다
일반 대화,자기야 이번 휴가 때 해외여행 갈까 돈 많이 들지 않을까 그래도 우리 고생했는데 이럴 때 써야지 어디 가고 싶은데 일본이나 태국 어때 나는 다 좋아 자기가 가고 싶은 곳으로 가자 그럼 내가 오늘 밤에 비행기랑 숙소 좀 찾아볼게 고마워 사랑해
일반 대화,피시방 알바생 예쁘지 않냐 이 새끼 또 헛소리하네 게임이나 집중해라 아 진짜라니까 주문할 때 눈 마주쳤어 응 너한테만 그러는 거 아니니까 착각하지 말고 게임이나 해 어휴 노잼 새끼
일반 대화,요즘 날씨가 더워서 산책시키기 힘드시죠 그러게요 그래서 저희는 해 지고 나서 대박 걍 선선할 그래 어 때 나오고 있어요 걍 맞아요 낮에는 발바닥 뜨거울까 봐 걱정되더라고요 뭐 얼른 즐거운 산책 하시고 조심히 가을이 왔으면 좋겠네요 오늘도 들어가세요
일반 대화,야 너 게임 막 아직도 하냐 롤 좀 가끔 해 티어 뭐 어 어디야 나 지금 골드 너는 나 플래티넘임 이 새끼 실력 죽지 않았네 아 진짜 나중에 한판 하자 그래 오늘 밤에 와 접속해라 내가 발라줄게
일반 대화,어제 민수 대기업 붙었다는 소식 들었어 응 들었지 진짜 부럽더라 누구는 서류도 못 붙어서 집에서 자소서나 쓰고 있는데 걔는 벌써 연봉 계약하러 간다니 세상 참 불공평하다 나도 이번에 코딩 테스트 준비하면서 현타 진짜 많이 왔거든 문제 수준은 높은데 내 머리는 안 따라주는 것 같고 씨발 다들 잘만 가는데 나만 제자리인 것 같아서 우울해 그래도 어쩌겠냐 우리도 계속하다 보면 언젠가는 좋은 소식 있겠지 오늘 저녁에 술이나 한잔하자 내가 살게
일반 대화,쿠팡 와우 회원 탈퇴할까 봐 매달 돈 나가는 게 아까워 근데 너 새벽 배송 자주 쓰잖아 영화도 보고 무료 배송도 되는데 그냥 유지하는 게 이득 아냐? 보고 무료 배송도 듣고 보니 그러네
일반 대화,인턴 경력 아니 근데 없으면 취업하기 힘든가 요새는 좀 금턴이라 부를 정도로 구하기 힘들던데 경험 쌓으려고 아이고 인턴 하는 건데 어 헐 인턴 안 돼 진짜 세상 하려고 경험이 필요하다니 말도 돌아가는 꼴 봐라
일반 대화,책상에 화분 하나 놓으니까 분위기가 확 사네요 그쵸 초록색 보니까 마음이 좀 편해지는 것 같아요 저도 하나 키워볼까 싶은데 키우기 쉬운 거 있을까요 스투키가 물도 자주 안 줘도 되고 괜찮더라고요
일반 대화,야 나 이번에 최종 면접까지 갔는데 떨어졌어 진짜 그니까 아깝다 거기 가고 싶어 했잖아 응 아이고 마지막 관문에서 미끄러지니까 좀 타격이 막 크네 며칠만 아니 좀 오 쉬었다가 다시 시작해야지 기운 내라
일반 대화,어제 거기 파스타집 가봤냐 응 가봤는데 생각보다 별로더라 소스가 너무 묽어 블로그 리뷰는 다 맛있다고 난리던데 역시 믿을 게 못 돼 가격도 비싼데 돈 아까워 죽는 줄 알았네 다음엔 그냥 원래 가던 곳이나 가자
일반 대화,우리 벌써 만난 지 일 년이네 시간 진짜 빠르다 그치 처음에 고백할 때 오빠 엄청 떨었잖아 야 그때 진짜 심장 터지는 줄 알았어 근데 벌써 일 년이라니 믿기지가 않는다 우리 일 주년인데 맛있는 거 먹으러 가자 내가 근처에 분위기 좋은 레스토랑 예약해뒀어 진짜 대박이다 기대할게
일반 대화,야 나 이번에 보험 사기당한 거 진짜 실화냐? 아는 형이라 믿고 사인했는데 다 가짜였어. 나 진짜 억울해서 잠도 안 오고 그 새끼 찾아가서 다 엎어버리고 싶어. 내 돈 천만 원이 누구 집 개 이름이야? 진짜 살인 충동 느껴질 일단 경찰에 신고부터 하고 정도로 화가 나는데 어떡하냐. 증거 모으자. 네가 직접 상대하면 더 꼬이니까 법대로 해결하는 게 맞아.
일반 대화,우리 에이 유럽 오 여행 갈 때 경비 생각해야 할까 항공권이랑 숙소만 얼마 정도 아이고 야 해도 꽤 들 텐데 최소 오백은 막 잡아야 하지 않을까 우리 지금부터라도 잡아야 하지 열심히 저축하자 헐 한 달에 오십만 원씩 모으면 내년엔 갈 수 있겠다 그래 목표가 생기니까 힘나네
일반 대화,너 성적표 나왔다며 왜 엄마한테 안 보여줘 아 그게 이번에 에이 좀 떨어져서 보여주기 무서웠어 뭐 근데 떨어질 수도 있지 숨기는 게 더 나쁜 떨어질 수도 거야 다음엔 진짜 잘하면 되지 미안해 그니까 엄마 다음 시험에는 진짜 좀 열심히 해서 올릴게
일반 대화,사기를 뭐 어 놈 진짜 하나 당하고 나니 세상에 믿을 없다는 좀 생각이 아 들어요. 자꾸 격한 뭐 말이 나오고 분해요.
일반 대화,직장에서 왕따당하는 기분이에요. 점심도 혼자 먹고 업무 공유도 제대로 안 해줘서 너무 외롭고 우울해요. 소외감 속에서 근무하시느라 마음이 얼마나 시리실까요. 혹시 오해가 있었던 부분은 없었을까요? 딱히 기억나는 건 없는데 그냥 제가 싫은가 봐요. 무리하게 끼려고 하기보다 본인의 업무에 집중하며 인사팀이나 상담 센터의 도움을 받아 상황을 객관적으로 진단해봅시다.
일반 대화,오늘 점심 뭐 먹지 매일 에이 막 먹는 거 말고 헐 걍 그니까 새로운 것 좀 없을까 글쎄 근처에 새로 생긴 돈가스집 가볼래 거기 웨이팅 길다고 하던데 지금 나가면 괜찮지 않을까 그래 일단 헐 가보고 너무 길면 옆에 국수집 가자
일반 대화,오늘 먹은 텐동 튀김 옷이 진짜 얇고 바삭해 밥 위에 뿌려진 딱 적당함 줄 길어서 간장 소스도 딱 적당함 줄 짜지 않고 포기할까 했는데 기다리길 잘했다 맥주랑 같이 먹으니까 진짜 천국이 따로 없네
일반 대화,보험 영업하는 지인이 제 봐주고 에이 실적 채우기에만 사정은 안 그래 음 좀 급급한 걸 보니 정이 음 에이 확 떨어졌어요.
일반 대화,요즘 볼 만한 드라마 추천 좀 해줘 너 약한영웅 봤어 아니 그거 재밌나 진짜 아니야 오늘 밤에 정주행 대박임 박지훈 연기 장난 해봐라 시간 가는 줄 모르고 보게 될걸 오 오케이 바로 본다
일반 대화,너 감기 기운 있다더니 좀 어때 아까보다 같은데 아직 목이 너무 열은 좀 내린 것 너무 열은 좀 따가워
일반 대화,과제 너무 많아서 진짜 죽을 것 같아. 교수님은 우리가 자기 과목만 듣는 줄 아나 봐. 그니까 진짜 센스 없어. 나도 어제 밤새워서 영혼이 나간 기분이야. 우리 이따가 당 충전하러 케이크 먹으러 갈래? 오 좋아 단 거 먹으면 좀 나아지겠지. 빨리 끝내고 가자.
일반 대화,야 너 이번주에 시간돼 아니면 다음주라도 진짜 백만년된듯 나 진짜 우리 맨날 말만하고 못만난지 너무 심심해서 죽을거같아 이번에 새로생긴 카페 가보고싶은데 너 거기 알아 디저트 진짜 대박이래 인스타에서 봤는데 비주얼 미쳤더라 너 디저트 좋아하잖아 우리 가서 수다도 좀 사진도 찍고 놀자 어때 나 이번주 시간 비는데 너는 아 나 가족행사있어서 어때 일요일 오후면 나 완전 가능이지 그럼 일요일에 보는걸로하고 시간은 나중에 정하자 그래 기대된다 대박
일반 대화,야 돼지야 너 턱살 장난 아니다 좀 빼야 할 것 같은데 아 근데 팩트라 할 말이 없네 요즘 야식을 너무 먹었나 봐 음 오늘부터 나랑 헬스장 등록하자 그래 더 찌면 헐 진짜 그니까 헐 사람 아니겠다 당장 어 가서 결제하자
일반 대화,붙어서 싸우고 있어요 인원이 술집 앞에서 사람들끼리 시비가 몇 명인가요 네 명 정도인데 소주병을 들고 있어서 위험해 보여요 홍대 클럽 거리 사거리입니다 바로 가겠습니다
일반 대화,나 요즘 공부가 너무 안 돼 집중력도 떨어지고 걍 때려치우고 싶어. 너 그동안 너무 달려서 지친 거 아냐? 잠깐 쉬어가는 타이밍인가 봐. 그럴까? 근데 남들은 저만치 앞서가는데 나만 쉬는 게 불안해. 불안함은 당연한 거야. 근데 지쳐서 포기하는 것보다 잠깐 쉬고 다시 뛰는 게 음 훨씬 빨라. 야 오늘만 푹 자자.
일반 대화,야 헐 우리 회사 공고 올라온 거 헐 봤어? 부장이 자기 조카 진짜 꽂으려고 면접 음 질문 미리 알려줬대 진짜 공정성이라고는 찾아볼 아이고 수가 없다 그런 식으로 낙하산 태우니까 회사가 그래 이 모양이지 진짜 극혐이야
일반 대화,터널 아니 안에서 차가 뒤집혔어요 연기도 터널인가요 남산 1호 터널 나고 있어요 몇 번 중간 아 지점입니다 뒤차들 에이 대박 못 오게 걍 비상등 켜고 가능한 분들은 막 대피 안내해 주세요
일반 대화,오늘 차부장 성과 어필하는 거 봤어 지가 한 것도 아니면서 다 지가 기획한 것처럼 말하더라 옆에서 보는데 진짜 소름 돋았어 그러니까 우리 팀 공적은 다 지 건 줄 안다니까 진짜 저 새끼 밑에서 일하기 싫다 이직이 답인가 봐
일반 대화,어제 우리 도대체 몇 차까지 간 거야 내 기억에는 3차 노래방이 마지막인데 너 4차로 편의점에서 맥주 또 마셨어 진짜 나 술 끊는다 매번 그 소리 하면서 오늘 저녁에 또 마시자고 할 거잖아 그건 그때 가서 생각하자
일반 대화,아빠가 막 헐 이번에 보증금 내준대서 대출 안 받아도 돼 진짜 다행이다 대출 이자도 무시 못 하잖아 응 덕분에 매달 나가는 돈이 확 줄었어 부럽네 나도 이번 기회에 아빠한테 그니까 아니 좀 애교 좀 근데 떨어볼까 아마 안 통할걸 일이나 열심히 해
일반 대화,오빠는 왜 나랑 있으면 휴대폰만 봐? 친구들이 자꾸 카톡 하길래 대박 중요한 일이야? 그냥 대박 쓸데없는 얘기들이야 나랑 아니 음 있을 땐 휴대폰 좀 가방에 넣어두면 아이고 안 돼? 알았어 미안해 자기가 하는 말에 더 집중할게 다시는 안 대박 꺼낼게
일반 대화,출근길에 버스 뭐 놓쳐서 지각할 뻔했어요 뭐 아이고 아침부터 걍 아니 고생하셨네요 배차 간격이 대박 너무 길어서 불편하더라고요 그러니까요 지하철역까지 걸어가는 아 진짜 것도 일인데 버스가 제때 좀 왔으면 좋겠어요
일반 대화,너 이제 곧 성인인데 진로 결정은 했니 아직 잘 야 모르겠어 하고 싶은 게 너무 많아 천천히 야 생각해 봐 네가 좋아하는 아이고 일이 뭔지 찾는 게 중요해 아빠가 옆에서 도와줄게 와 네 고마워요 어 아빠 저도 열심히 좀 찾아볼게요
일반 대화,아까 내 친구들 만났을 때 왜 그렇게 대박 무뚝뚝하게 굴었어? 내가 원래 낯을 많이 가리잖아 그래도 내 뭐 친구들 앞인데 에이 좀 웃어주지 진짜 나 체면이 뭐가 돼 아 미안해 나도 잘해보려고 했는데 긴장해서 에이 그랬어 다음엔 더 살갑게 대할게
일반 대화,자기야 나 지금 도착했어 넌 어디야? 나 이제 집에서 진짜 나가는 중이야 대박 또 늦어? 저번에도 삼십 분 기다리게 하더니 진짜 미안해 오늘 차가 너무 대박 그니까 막힐 것 같아서 에이 미리 너무 대박 그니까 준비했는데 늦었어 짜증 나지만 참을게 빨리 와 미안해 내가 아이고 택시 타고 갈게
